,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
685,8/2/2016,442.0961716,-237.5556868,2533.599951,442.0961716,442.0961716,796.8176829,796.8176829,796.8176829,-0.172608715,-0.172608715,-0.172608715,796.9902916,796.9902916,796.9902916,0,0,0,1238.913854
686,8/3/2016,442.5947713,-44.6394692,2596.883566,442.5947713,442.5947713,826.0945715,826.0945715,826.0945715,3.208377826,3.208377826,3.208377826,822.8861937,822.8861937,822.8861937,0,0,0,1268.689343
687,8/4/2016,443.0933711,-37.89738954,2602.968436,443.0933711,443.0933711,833.3276091,833.3276091,833.3276091,-14.4545004,-14.4545004,-14.4545004,847.7821095,847.7821095,847.7821095,0,0,0,1276.42098
688,8/5/2016,443.5919708,-103.7317015,2573.545543,443.5919708,443.5919708,868.8496407,868.8496407,868.8496407,-2.583910391,-2.583910391,-2.583910391,871.433551,871.433551,871.433551,0,0,0,1312.441611
689,8/6/2016,444.0905706,-56.56376733,2652.620869,444.0905706,444.0905706,902.7183771,902.7183771,902.7183771,9.118442295,9.118442295,9.118442295,893.5999348,893.5999348,893.5999348,0,0,0,1346.808948
690,8/7/2016,444.5891703,7.050733648,2590.713203,444.5891703,444.5891703,905.8908874,905.8908874,905.8908874,-8.156843272,-8.156843272,-8.156843272,914.0477307,914.0477307,914.0477307,0,0,0,1350.480058
691,8/8/2016,445.0877701,67.50993782,2739.266025,445.0877701,445.0877701,945.5948403,945.5948403,945.5948403,13.04104266,13.04104266,13.04104266,932.5537977,932.5537977,932.5537977,0,0,0,1390.68261
692,8/9/2016,445.5863699,129.33771,2806.272063,445.5863699,445.5863699,948.7362399,948.7362399,948.7362399,-0.172608715,-0.172608715,-0.172608715,948.9088486,948.9088486,948.9088486,0,0,0,1394.32261
693,8/10/2016,446.0849696,79.21241365,2669.535173,446.0849696,446.0849696,966.129356,966.129356,966.129356,3.208377826,3.208377826,3.208377826,962.9209782,962.9209782,962.9209782,0,0,0,1412.214326
694,8/11/2016,446.5835694,-28.31998394,2723.570203,446.5835694,446.5835694,959.9646716,959.9646716,959.9646716,-14.4545004,-14.4545004,-14.4545004,974.419172,974.419172,974.419172,0,0,0,1406.548241
695,8/12/2016,447.0821691,93.04522741,2732.760397,447.0821691,447.0821691,980.6727981,980.6727981,980.6727981,-2.583910391,-2.583910391,-2.583910391,983.2567085,983.2567085,983.2567085,0,0,0,1427.754967
696,8/13/2016,447.5807689,43.16516964,2725.041904,447.5807689,447.5807689,998.432797,998.432797,998.432797,9.118442295,9.118442295,9.118442295,989.3143547,989.3143547,989.3143547,0,0,0,1446.013566
697,8/14/2016,448.0793686,180.7959451,2779.493683,448.0793686,448.0793686,984.3464135,984.3464135,984.3464135,-8.156843272,-8.156843272,-8.156843272,992.5032567,992.5032567,992.5032567,0,0,0,1432.425782
698,8/15/2016,448.5779684,168.3541801,2768.100992,448.5779684,448.5779684,1005.808463,1005.808463,1005.808463,13.04104266,13.04104266,13.04104266,992.7674208,992.7674208,992.7674208,0,0,0,1454.386432
699,8/16/2016,449.0765681,119.3436309,2788.225752,449.0765681,449.0765681,989.9130782,989.9130782,989.9130782,-0.172608715,-0.172608715,-0.172608715,990.085687,990.085687,990.085687,0,0,0,1438.989646
700,8/17/2016,449.5751679,133.1175671,2760.426986,449.5751679,449.5751679,987.681481,987.681481,987.681481,3.208377826,3.208377826,3.208377826,984.4731032,984.4731032,984.4731032,0,0,0,1437.256649
701,8/18/2016,450.0737676,122.3215695,2806.600571,450.0737676,450.0737676,961.5271162,961.5271162,961.5271162,-14.4545004,-14.4545004,-14.4545004,975.9816166,975.9816166,975.9816166,0,0,0,1411.600884
702,8/19/2016,450.5723674,66.60505272,2814.549767,450.5723674,450.5723674,962.1161047,962.1161047,962.1161047,-2.583910391,-2.583910391,-2.583910391,964.7000151,964.7000151,964.7000151,0,0,0,1412.688472
703,8/20/2016,451.0709671,100.4659026,2701.872107,451.0709671,451.0709671,959.8715109,959.8715109,959.8715109,9.118442295,9.118442295,9.118442295,950.7530687,950.7530687,950.7530687,0,0,0,1410.942478
704,8/21/2016,451.5695669,48.38274806,2641.82887,451.5695669,451.5695669,926.1429957,926.1429957,926.1429957,-8.156843272,-8.156843272,-8.156843272,934.299839,934.299839,934.299839,0,0,0,1377.712563
705,8/22/2016,452.0681666,39.30079691,2717.544548,452.0681666,452.0681666,928.5721942,928.5721942,928.5721942,13.04104266,13.04104266,13.04104266,915.5311516,915.5311516,915.5311516,0,0,0,1380.640361
706,8/23/2016,456.2040398,-20.719897,2657.041266,456.2040398,456.2040398,894.4936373,894.4936373,894.4936373,-0.172608715,-0.172608715,-0.172608715,894.666246,894.666246,894.666246,0,0,0,1350.697677
707,8/24/2016,460.3399131,-1.914750791,2572.873662,460.3399131,460.3399131,875.1570246,875.1570246,875.1570246,3.208377826,3.208377826,3.208377826,871.9486468,871.9486468,871.9486468,0,0,0,1335.496938
708,8/25/2016,464.4757863,-71.60415971,2616.836142,464.4757863,464.4757863,833.1868228,833.1868228,833.1868228,-14.4545004,-14.4545004,-14.4545004,847.6413232,847.6413232,847.6413232,0,0,0,1297.662609
709,8/26/2016,468.6116595,-136.6868959,2549.071879,468.6116595,468.6116595,819.4373206,819.4373206,819.4373206,-2.583910391,-2.583910391,-2.583910391,822.021231,822.021231,822.021231,0,0,0,1288.04898
710,8/27/2016,472.7475327,-79.48001386,2651.885235,472.7475327,472.7475327,804.4917938,804.4917938,804.4917938,9.118442295,9.118442295,9.118442295,795.3733515,795.3733515,795.3733515,0,0,0,1277.239326
711,8/28/2016,476.8834059,-99.50122863,2510.018759,476.8834059,476.8834059,759.8275235,759.8275235,759.8275235,-8.156843272,-8.156843272,-8.156843272,767.9843668,767.9843668,767.9843668,0,0,0,1236.710929
712,8/29/2016,481.0192791,-163.4383405,2595.599016,481.0192791,481.0192791,753.1771689,753.1771689,753.1771689,13.04104266,13.04104266,13.04104266,740.1361263,740.1361263,740.1361263,0,0,0,1234.196448
713,8/30/2016,485.1551523,-181.8551266,2503.420355,485.1551523,485.1551523,711.9264649,711.9264649,711.9264649,-0.172608715,-0.172608715,-0.172608715,712.0990736,712.0990736,712.0990736,0,0,0,1197.081617
714,8/31/2016,489.2910255,-160.9934462,2515.33277,489.2910255,489.2910255,687.3341918,687.3341918,687.3341918,3.208377826,3.208377826,3.208377826,684.1258139,684.1258139,684.1258139,0,0,0,1176.625217
715,9/1/2016,493.4268987,-158.0525887,2418.076169,493.4268987,493.4268987,641.9905051,641.9905051,641.9905051,-14.4545004,-14.4545004,-14.4545004,656.4450055,656.4450055,656.4450055,0,0,0,1135.417404
716,9/2/2016,497.5627719,-367.3979056,2341.970806,497.5627719,497.5627719,626.6718478,626.6718478,626.6718478,-2.583910391,-2.583910391,-2.583910391,629.2557582,629.2557582,629.2557582,0,0,0,1124.23462
717,9/3/2016,501.6986451,-202.8785658,2407.305511,501.6986451,501.6986451,611.8411581,611.8411581,611.8411581,9.118442295,9.118442295,9.118442295,602.7227158,602.7227158,602.7227158,0,0,0,1113.539803
718,9/4/2016,505.8345183,-215.5854099,2467.239306,505.8345183,505.8345183,568.8151438,568.8151438,568.8151438,-8.156843272,-8.156843272,-8.156843272,576.971987,576.971987,576.971987,0,0,0,1074.649662
719,9/5/2016,509.9703915,-274.2684959,2445.970768,509.9703915,509.9703915,565.1291148,565.1291148,565.1291148,13.04104266,13.04104266,13.04104266,552.0880721,552.0880721,552.0880721,0,0,0,1075.099506
720,9/6/2016,514.1062647,-295.5007584,2381.67524,514.1062647,514.1062647,527.9393001,527.9393001,527.9393001,-0.172608715,-0.172608715,-0.172608715,528.1119088,528.1119088,528.1119088,0,0,0,1042.045565
721,9/7/2016,518.2421379,-380.5508648,2364.884048,518.2421379,518.2421379,508.2485129,508.2485129,508.2485129,3.208377826,3.208377826,3.208377826,505.0401351,505.0401351,505.0401351,0,0,0,1026.490651
722,9/8/2016,522.3780111,-348.7881234,2286.931186,522.3780111,522.3780111,468.3711327,468.3711327,468.3711327,-14.4545004,-14.4545004,-14.4545004,482.8256331,482.8256331,482.8256331,0,0,0,990.7491438
723,9/9/2016,526.5138843,-400.8593465,2319.982673,526.5138843,526.5138843,458.7954753,458.7954753,458.7954753,-2.583910391,-2.583910391,-2.583910391,461.3793857,461.3793857,461.3793857,0,0,0,985.3093596
724,9/10/2016,530.6497575,-345.4418382,2292.484237,530.6497575,530.6497575,449.6920789,449.6920789,449.6920789,9.118442295,9.118442295,9.118442295,440.5736366,440.5736366,440.5736366,0,0,0,980.3418364
725,9/11/2016,534.7856307,-326.0251909,2345.652066,534.7856307,534.7856307,412.089468,412.089468,412.089468,-8.156843272,-8.156843272,-8.156843272,420.2463113,420.2463113,420.2463113,0,0,0,946.8750987
726,9/12/2016,538.9215039,-326.0529584,2337.438116,538.9215039,538.9215039,413.247655,413.247655,413.247655,13.04104266,13.04104266,13.04104266,400.2066124,400.2066124,400.2066124,0,0,0,952.1691589
727,9/13/2016,543.0573771,-309.9307738,2302.756638,543.0573771,543.0573771,380.0690607,380.0690607,380.0690607,-0.172608715,-0.172608715,-0.172608715,380.2416694,380.2416694,380.2416694,0,0,0,923.1264378
728,9/14/2016,547.1932503,-382.3580783,2226.008101,547.1932503,547.1932503,363.3324624,363.3324624,363.3324624,3.208377826,3.208377826,3.208377826,360.1240846,360.1240846,360.1240846,0,0,0,910.5257127
729,9/15/2016,551.3291235,-461.9666845,2249.804332,551.3291235,551.3291235,325.1656852,325.1656852,325.1656852,-14.4545004,-14.4545004,-14.4545004,339.6201856,339.6201856,339.6201856,0,0,0,876.4948087
730,9/16/2016,555.4649967,-423.6231034,2178.782748,555.4649967,555.4649967,315.9148581,315.9148581,315.9148581,-2.583910391,-2.583910391,-2.583910391,318.4987685,318.4987685,318.4987685,0,0,0,871.3798548
731,9/17/2016,559.6008699,-439.9472512,2290.769892,559.6008699,559.6008699,305.6585324,305.6585324,305.6585324,9.118442295,9.118442295,9.118442295,296.5400901,296.5400901,296.5400901,0,0,0,865.2594023
732,9/18/2016,563.7367431,-491.9775521,2106.302095,563.7367431,563.7367431,265.3880109,265.3880109,265.3880109,-8.156843272,-8.156843272,-8.156843272,273.5448542,273.5448542,273.5448542,0,0,0,829.124754
733,9/19/2016,567.8726163,-455.0466268,2248.004053,567.8726163,567.8726163,262.3839689,262.3839689,262.3839689,13.04104266,13.04104266,13.04104266,249.3429262,249.3429262,249.3429262,0,0,0,830.2565852
734,9/20/2016,572.0084895,-534.1540814,2112.794459,572.0084895,572.0084895,223.6289005,223.6289005,223.6289005,-0.172608715,-0.172608715,-0.172608715,223.8015092,223.8015092,223.8015092,0,0,0,795.63739
735,9/21/2016,576.1443627,-527.817423,2071.987393,576.1443627,576.1443627,200.0408958,200.0408958,200.0408958,3.208377826,3.208377826,3.208377826,196.832518,196.832518,196.832518,0,0,0,776.1852585
736,9/22/2016,580.2802359,-662.0384481,1877.09171,580.2802359,580.2802359,153.9444056,153.9444056,153.9444056,-14.4545004,-14.4545004,-14.4545004,168.398906,168.398906,168.398906,0,0,0,734.2246415
737,9/23/2016,584.4161091,-524.4054721,2136.736719,584.4161091,584.4161091,135.9358054,135.9358054,135.9358054,-2.583910391,-2.583910391,-2.583910391,138.5197158,138.5197158,138.5197158,0,0,0,720.3519145
738,9/24/2016,588.5519823,-648.7422698,2017.061827,588.5519823,588.5519823,116.3920979,116.3920979,116.3920979,9.118442295,9.118442295,9.118442295,107.2736557,107.2736557,107.2736557,0,0,0,704.9440802
739,9/25/2016,592.6878555,-608.4068604,2033.497933,592.6878555,592.6878555,66.64419669,66.64419669,66.64419669,-8.156843272,-8.156843272,-8.156843272,74.80103996,74.80103996,74.80103996,0,0,0,659.3320522
740,9/26/2016,596.8237287,-650.7800894,2016.60418,596.8237287,596.8237287,54.34501353,54.34501353,54.34501353,13.04104266,13.04104266,13.04104266,41.30397088,41.30397088,41.30397088,0,0,0,651.1687422
741,9/27/2016,600.9596019,-687.1295595,2037.616419,600.9596019,600.9596019,6.872076767,6.872076767,6.872076767,-0.172608715,-0.172608715,-0.172608715,7.044685482,7.044685482,7.044685482,0,0,0,607.8316787
742,9/28/2016,605.0954751,-790.8744752,1953.904115,605.0954751,605.0954751,-24.44957959,-24.44957959,-24.44957959,3.208377826,3.208377826,3.208377826,-27.65795742,-27.65795742,-27.65795742,0,0,0,580.6458955
743,9/29/2016,609.2313483,-735.8017156,1944.868871,609.2313483,609.2313483,-76.88832535,-76.88832535,-76.88832535,-14.4545004,-14.4545004,-14.4545004,-62.43382495,-62.43382495,-62.43382495,0,0,0,532.343023
744,9/30/2016,613.3672215,-869.9960708,1776.672545,613.3672215,613.3672215,-99.45252367,-99.45252367,-99.45252367,-2.583910391,-2.583910391,-2.583910391,-96.86861328,-96.86861328,-96.86861328,0,0,0,513.9146978
745,10/1/2016,617.5030947,-899.2515734,1932.188267,617.5030947,617.5030947,-121.3941322,-121.3941322,-121.3941322,9.118442295,9.118442295,9.118442295,-130.5125745,-130.5125745,-130.5125745,0,0,0,496.1089625
746,10/2/2016,621.6389679,-865.8838048,1762.810049,621.6389679,621.6389679,-171.0475286,-171.0475286,-171.0475286,-8.156843272,-8.156843272,-8.156843272,-162.8906854,-162.8906854,-162.8906854,0,0,0,450.5914393
747,10/3/2016,625.7748411,-847.1417524,1698.913069,625.7748411,625.7748411,-180.4729865,-180.4729865,-180.4729865,13.04104266,13.04104266,13.04104266,-193.5140291,-193.5140291,-193.5140291,0,0,0,445.3018547
748,10/4/2016,629.9107143,-908.2099625,1659.076231,629.9107143,629.9107143,-222.064728,-222.064728,-222.064728,-0.172608715,-0.172608715,-0.172608715,-221.8921192,-221.8921192,-221.8921192,0,0,0,407.8459864
749,10/5/2016,634.0465875,-1021.17942,1713.944195,634.0465875,634.0465875,-244.3374815,-244.3374815,-244.3374815,3.208377826,3.208377826,3.208377826,-247.5458593,-247.5458593,-247.5458593,0,0,0,389.709106
750,10/6/2016,638.1824607,-923.020225,1647.62749,638.1824607,638.1824607,-284.4753045,-284.4753045,-284.4753045,-14.4545004,-14.4545004,-14.4545004,-270.0208041,-270.0208041,-270.0208041,0,0,0,353.7071562
751,10/7/2016,642.3183339,-987.2544758,1702.193945,642.3183339,642.3183339,-291.4842787,-291.4842787,-291.4842787,-2.583910391,-2.583910391,-2.583910391,-288.9003683,-288.9003683,-288.9003683,0,0,0,350.8340552
752,10/8/2016,646.4542071,-962.3010374,1716.591237,646.4542071,646.4542071,-294.7001764,-294.7001764,-294.7001764,9.118442295,9.118442295,9.118442295,-303.8186187,-303.8186187,-303.8186187,0,0,0,351.7540308
753,10/9/2016,650.5900803,-1069.372733,1654.7778,650.5900803,650.5900803,-322.629128,-322.629128,-322.629128,-8.156843272,-8.156843272,-8.156843272,-314.4722847,-314.4722847,-314.4722847,0,0,0,327.9609523
754,10/10/2016,654.7259535,-1055.679436,1741.309333,654.7259535,654.7259535,-307.590591,-307.590591,-307.590591,13.04104266,13.04104266,13.04104266,-320.6316336,-320.6316336,-320.6316336,0,0,0,347.1353626
755,10/11/2016,658.8618267,-1007.950023,1680.719489,658.8618267,658.8618267,-322.3224825,-322.3224825,-322.3224825,-0.172608715,-0.172608715,-0.172608715,-322.1498738,-322.1498738,-322.1498738,0,0,0,336.5393442
756,10/12/2016,662.9976999,-941.5641711,1749.245185,662.9976999,662.9976999,-315.7624038,-315.7624038,-315.7624038,3.208377826,3.208377826,3.208377826,-318.9707817,-318.9707817,-318.9707817,0,0,0,347.2352961
757,10/13/2016,667.1335731,-1006.142829,1774.992878,667.1335731,667.1335731,-325.5887856,-325.5887856,-325.5887856,-14.4545004,-14.4545004,-14.4545004,-311.1342852,-311.1342852,-311.1342852,0,0,0,341.5447875
758,10/14/2016,671.2694463,-960.1045309,1692.133384,671.2694463,671.2694463,-301.3636953,-301.3636953,-301.3636953,-2.583910391,-2.583910391,-2.583910391,-298.7797849,-298.7797849,-298.7797849,0,0,0,369.905751
759,10/15/2016,675.4053195,-864.2471778,1736.619392,675.4053195,675.4053195,-273.0286039,-273.0286039,-273.0286039,9.118442295,9.118442295,9.118442295,-282.1470462,-282.1470462,-282.1470462,0,0,0,402.3767156
760,10/16/2016,679.5411927,-795.3890823,1720.2238,679.5411927,679.5411927,-269.7314036,-269.7314036,-269.7314036,-8.156843272,-8.156843272,-8.156843272,-261.5745603,-261.5745603,-261.5745603,0,0,0,409.8097891
761,10/17/2016,683.6770659,-774.4984941,1788.89522,683.6770659,683.6770659,-224.45429,-224.45429,-224.45429,13.04104266,13.04104266,13.04104266,-237.4953327,-237.4953327,-237.4953327,0,0,0,459.2227759
762,10/18/2016,687.8129391,-915.5324823,1823.644824,687.8129391,687.8129391,-210.6027356,-210.6027356,-210.6027356,-0.172608715,-0.172608715,-0.172608715,-210.4301268,-210.4301268,-210.4301268,0,0,0,477.2102036
763,10/19/2016,691.9488123,-679.8052246,1919.100118,691.9488123,691.9488123,-177.7698834,-177.7698834,-177.7698834,3.208377826,3.208377826,3.208377826,-180.9782612,-180.9782612,-180.9782612,0,0,0,514.1789289
764,10/20/2016,696.0846855,-789.3417026,1852.65681,696.0846855,696.0846855,-164.2606219,-164.2606219,-164.2606219,-14.4545004,-14.4545004,-14.4545004,-149.8061215,-149.8061215,-149.8061215,0,0,0,531.8240637
765,10/21/2016,700.2205587,-826.949377,1968.928354,700.2205587,700.2205587,-120.2175285,-120.2175285,-120.2175285,-2.583910391,-2.583910391,-2.583910391,-117.6336181,-117.6336181,-117.6336181,0,0,0,580.0030303
766,10/22/2016,704.3564319,-621.8873219,2016.02267,704.3564319,704.3564319,-76.10043592,-76.10043592,-76.10043592,9.118442295,9.118442295,9.118442295,-85.21887821,-85.21887821,-85.21887821,0,0,0,628.255996
767,10/23/2016,708.4923051,-786.6323782,2060.975893,708.4923051,708.4923051,-61.49835756,-61.49835756,-61.49835756,-8.156843272,-8.156843272,-8.156843272,-53.34151429,-53.34151429,-53.34151429,0,0,0,646.9939476
768,10/24/2016,712.6281783,-504.3308431,2112.596703,712.6281783,712.6281783,-9.743815933,-9.743815933,-9.743815933,13.04104266,13.04104266,13.04104266,-22.78485859,-22.78485859,-22.78485859,0,0,0,702.8843624
769,10/25/2016,716.7640515,-563.4527393,2094.031649,716.7640515,716.7640515,5.509802377,5.509802377,5.509802377,-0.172608715,-0.172608715,-0.172608715,5.682411093,5.682411093,5.682411093,0,0,0,722.2738539
770,10/26/2016,720.8999248,-632.9463179,1990.365209,720.8999248,720.8999248,34.53318107,34.53318107,34.53318107,3.208377826,3.208377826,3.208377826,31.32480325,31.32480325,31.32480325,0,0,0,755.4331058
771,10/27/2016,725.035798,-532.211257,2131.747938,725.035798,725.035798,39.00373565,39.00373565,39.00373565,-14.4545004,-14.4545004,-14.4545004,53.45823605,53.45823605,53.45823605,0,0,0,764.0395336
772,10/28/2016,729.1716712,-530.8527442,2136.989024,729.1716712,729.1716712,68.88357355,68.88357355,68.88357355,-2.583910391,-2.583910391,-2.583910391,71.46748394,71.46748394,71.46748394,0,0,0,798.0552447
773,10/29/2016,733.3075444,-544.4087368,2161.845057,733.3075444,733.3075444,93.94083127,93.94083127,93.94083127,9.118442295,9.118442295,9.118442295,84.82238897,84.82238897,84.82238897,0,0,0,827.2483756
774,10/30/2016,737.4434176,-482.7609501,2162.391515,737.4434176,737.4434176,84.93555719,84.93555719,84.93555719,-8.156843272,-8.156843272,-8.156843272,93.09240046,93.09240046,93.09240046,0,0,0,822.3789747
775,10/31/2016,741.5792908,-500.7393439,2218.565166,741.5792908,741.5792908,109.0000835,109.0000835,109.0000835,13.04104266,13.04104266,13.04104266,95.95904086,95.95904086,95.95904086,0,0,0,850.5793743
776,11/1/2016,745.715164,-590.8484891,2125.250965,745.715164,745.715164,93.05333226,93.05333226,93.05333226,-0.172608715,-0.172608715,-0.172608715,93.22594097,93.22594097,93.22594097,0,0,0,838.7684962
777,11/2/2016,751.0929491,-482.4852177,2201.305142,751.0929491,751.0929491,88.03452099,88.03452099,88.03452099,3.208377826,3.208377826,3.208377826,84.82614316,84.82614316,84.82614316,0,0,0,839.1274701
778,11/3/2016,756.4707343,-535.1801017,2189.345801,756.4707343,756.4707343,56.37193546,56.37193546,56.37193546,-14.4545004,-14.4545004,-14.4545004,70.82643586,70.82643586,70.82643586,0,0,0,812.8426698
